is_rumor,thread,in_reply_tweet,event,is_source_tweet,user_id,tweet_length,text,created,has_smile_emoji,sensitive,has_quest,has_exclaim,has_quest_or_exclaim,user.verified,user.handle_length,user.time_zone,user.desc_length,user.created_at,user.location,user.utc_dist,hasperiod,number_punct,negativewordcount,positivewordcount,capitalratio,contentlength,sentimentscore,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,has_url_in_text
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,192170311,117,"“@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)”",1413993118000.0,0,0,0,0,0,0,15,Arizona,105,1284809275000.0,0,3.0,2,9,0,1,0.05263157894736842,22,0.05,7,5,0,2,0,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,976500822,138,"“@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine” @LucieWood_ @Lauren_Holmes96 😜",1413993124000.0,0,0,0,0,0,0,17,London,80,1354121280000.0,1,5.0,2,11,0,1,0.06716417910447761,23,0.05,8,5,0,2,0,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,1098650870,117,"""@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)""",1413993156000.0,0,0,0,0,0,0,9,Central Time (US & Canada),111,1358440490000.0,1,1.0,2,11,0,1,0.05172413793103448,22,0.05,7,5,0,2,0,0,0,0,0
0,524950679274942464,5.2495132788627866e+17,ottawashooting,0,976500822,92,@LucieWood_ @Lauren_Holmes96 haha we are going to be singing it a lot in the next few weeks!,1413993217000.0,0,0,0,1,1,0,17,London,80,1354121280000.0,1,5.0,0,5,0,0,0.043478260869565216,17,-0.016666666666666663,5,4,2,2,1,0,1,0,0
0,524950679274942464,5.2495171828373504e+17,ottawashooting,0,163191552,48,@_rebeccapollard @LucieWood_ I know the joys!! X,1413993256000.0,0,0,0,1,1,0,13,Casablanca,154,1278359393000.0,0,5.0,0,4,0,0,0.08333333333333333,7,0.0,2,2,0,1,0,0,0,0,0
0,524950679274942464,5.2495171828373504e+17,ottawashooting,0,842082932,86,@_rebeccapollard @LucieWood_ @Lauren_Holmes96 it's alright don't tag me or anything ;),1413993291000.0,0,0,0,0,0,0,5,,15,1348421036000.0,0,,0,9,0,0,0.046511627906976744,10,0.25,5,1,0,1,1,0,1,0,0
0,524950679274942464,5.2495202750879744e+17,ottawashooting,0,976500822,92,@sam_newsham97 @LucieWood_ @Lauren_Holmes96 sorry sam I was going to but I wouldn't let me 😢,1413993317000.0,0,0,0,0,0,0,17,London,80,1354121280000.0,1,5.0,0,8,0,0,0.06593406593406594,14,-0.5,4,5,0,3,1,0,0,0,0
0,524950679274942464,5.249521361244897e+17,ottawashooting,0,842082932,54,@_rebeccapollard @LucieWood_ @Lauren_Holmes96 ok pal 😁,1413993370000.0,0,0,0,0,0,0,5,,15,1348421036000.0,0,,0,5,0,0,0.07547169811320754,5,0.5,2,1,0,0,0,0,0,0,0
0,524950679274942464,5.2495202750879744e+17,ottawashooting,0,163191552,66,@sam_newsham97 @_rebeccapollard @LucieWood_ Awww sorry pal !!!! Xx,1413993393000.0,0,0,0,1,1,0,13,Casablanca,154,1278359393000.0,0,5.0,0,9,0,0,0.06060606060606061,7,-0.3,5,0,0,0,0,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,251265020,136,"“@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)” Hey, that's me ☺️👑",1413994086000.0,0,0,0,0,0,0,17,Eastern Time (US & Canada),143,1297540023000.0,0,0.0,2,11,0,1,0.05384615384615385,25,0.05,8,6,0,3,1,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,1633733340,119,"“@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)” ✨",1413994092000.0,0,0,0,0,0,0,12,,27,1375216213000.0,0,,2,9,0,1,0.05217391304347826,22,0.05,7,5,0,2,0,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,378304265,119,"“@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)”me",1413994224000.0,0,0,0,0,0,0,8,Eastern Time (US & Canada),105,1316736453000.0,1,0.0,2,9,0,1,0.05172413793103448,22,0.05,7,5,0,2,0,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,29276525,117,"“@disneywords: I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)”",1413995474000.0,0,0,0,0,0,0,12,Pacific Time (US & Canada),99,1239047259000.0,1,3.0,2,9,0,1,0.05263157894736842,22,0.05,7,5,0,2,0,0,0,0,0
0,524950679274942464,5.2495067927494246e+17,ottawashooting,0,2791683452,67,"@disneywords i'm like a snow-ball, i get thrown around all the time",1413997460000.0,0,0,0,0,0,0,11,Almaty,0,1409914907000.0,0,10.0,0,3,0,1,0.0,12,0.0,4,3,0,0,0,0,0,0,0
0,524951279760867328,,ottawashooting,1,495434352,135,"""@Joerayment: Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/NBNrYercrM http://t.co/xXwgdoW82Q"" #PrayForOttawa :(",1413993112000.0,0,0,0,0,0,0,15,Hawaii,153,1329522099000.0,1,6.0,2,18,0,0,0.1037037037037037,13,-0.5916666666666667,9,0,0,0,0,0,0,0,1
0,524951279760867328,5.249512797608673e+17,ottawashooting,0,302160127,57,@Mississauga411 @Joerayment @wcuddington Damn. Craziness.,1413993537000.0,0,0,0,0,0,0,8,Mountain Time (US & Canada),106,1305915104000.0,0,2.0,2,5,0,0,0.07017543859649122,5,0.0,5,0,0,0,0,0,0,0,0
0,524951279760867328,5.249512797608673e+17,ottawashooting,0,2746259535,72,@Mississauga411 @Joerayment @wcuddington hope he makes it #PrayForOttawa,1413994521000.0,0,0,0,0,0,0,7,,51,1408363763000.0,1,,0,4,0,1,0.06944444444444445,8,0.0,5,1,0,2,0,0,2,0,0
0,524951279760867328,5.249512797608673e+17,ottawashooting,0,587462763,52,@Mississauga411 @Joerayment @wcuddington @JanieBiage,1413995136000.0,0,0,0,0,0,0,16,Hawaii,79,1337689324000.0,1,6.0,0,3,0,0,0.07692307692307693,4,0.0,4,0,0,0,0,0,0,0,0
0,524951279760867328,5.249512797608673e+17,ottawashooting,0,54662974,137,"“@Mississauga411: ""@Joerayment: Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/8dOK9H4K7F http://t.co/E2gmxsxfxW""😳😧",1413996950000.0,0,0,0,0,0,0,4,,4,1246998055000.0,1,,2,22,0,0,0.08208955223880597,13,-0.4333333333333333,9,0,0,0,0,0,0,0,1
0,524951439417044992,,ottawashooting,1,201394249,99,I want to commend the courage and bravery of the first responders on the ground in Ottawa right now,1413993150000.0,0,0,0,0,0,0,14,Eastern Time (US & Canada),154,1286824372000.0,1,0.0,0,0,0,0,0.020202020202020204,19,0.26785714285714285,6,2,1,1,0,0,0,0,0
0,524951439417044992,5.24951439417045e+17,ottawashooting,0,1889672208,63,@JulianFantino as well...thoughts go out to the injured soldier,1413993308000.0,0,0,0,0,0,0,7,,44,1379758749000.0,1,,3,3,0,0,0.031746031746031744,9,0.0,3,2,0,0,0,0,0,0,0
0,524951439417044992,5.24951439417045e+17,ottawashooting,0,411515989,127,“@JulianFantino: I want to commend the courage and bravery of the first responders on the ground in Ottawa right now”Absolutely,1413993977000.0,0,0,0,0,0,0,11,,149,1321194865000.0,1,,0,1,0,0,0.04,20,0.26785714285714285,7,2,1,1,0,0,0,0,0
0,524951439417044992,5.24951439417045e+17,ottawashooting,0,2801621730,133,“@JulianFantino: I want to commend the courage and bravery of the first responders on the ground in Ottawa right now” #OttawaShooting,1413994297000.0,0,0,0,0,0,0,16,,141,1410350001000.0,1,,0,2,0,0,0.04580152671755725,21,0.26785714285714285,6,3,1,1,0,0,0,0,0
0,524951439417044992,5.24951439417045e+17,ottawashooting,0,56760296,114,"@JulianFantino you make sure, honourable sir, that they're looked after better once this is all over. Much better.",1413994705000.0,0,0,0,0,0,0,12,Eastern Time (US & Canada),132,1247593366000.0,1,0.0,2,5,0,0,0.02631578947368421,18,0.5,3,3,3,1,0,1,0,0,0
0,524951439417044992,5.249579605950505e+17,ottawashooting,0,21518165,37,@craig_burley @JulianFantino; indeed.,1413996921000.0,0,0,0,0,0,0,14,Atlantic Time (Canada),28,1235251394000.0,1,1.0,1,3,0,0,0.05405405405405406,3,0.0,2,0,0,0,0,0,0,0,0
0,524951439417044992,5.24951439417045e+17,ottawashooting,0,45823282,34,@JulianFantino  hope your are safe,1413998324000.0,0,0,0,0,0,0,17,Eastern Time (US & Canada),0,1244549705000.0,1,0.0,0,0,0,1,0.058823529411764705,5,0.5,1,2,1,0,0,1,0,0,0
0,524951439417044992,5.24951439417045e+17,ottawashooting,0,705194724,136,"@JulianFantino Mr. Fantino, on behalf of the Italian Canadian community, would you kindly contact OMNI News at 416.399.4818?  Thank you.",1414000666000.0,0,0,1,0,1,0,13,,72,1342709099000.0,1,,4,17,0,0,0.08823529411764706,20,0.3,9,1,1,2,0,2,0,0,0
0,524951456362012672,,ottawashooting,1,191692374,112,Thinking of everyone in Ottawa this morning. Thoughts and prayers are with the solider and their family. #Canada,1413993154000.0,0,0,0,0,0,1,13,Central Time (US & Canada),47,1284691604000.0,0,1.0,2,3,0,0,0.03571428571428571,18,0.0,9,1,0,0,0,0,1,0,0
0,524951456362012672,5.249514563620127e+17,ottawashooting,0,2158988672,15,@KateBeirness 🙏,1413994101000.0,0,0,0,0,0,0,14,,18,1382884038000.0,1,,0,0,0,0,0.14285714285714285,1,0.0,1,0,0,0,0,0,0,0,0
0,524951456362012672,5.249514563620127e+17,ottawashooting,0,469887806,28,@KateBeirness It's horrible.,1414001396000.0,0,0,0,0,0,0,6,Atlantic Time (Canada),158,1327115583000.0,1,1.0,1,2,0,0,0.10714285714285714,3,-1.0,2,0,0,0,0,0,1,0,0
0,524951696376487936,,ottawashooting,1,28785486,117,JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,1413993212000.0,0,0,0,0,0,1,8,Eastern Time (US & Canada),91,1238848832000.0,1,0.0,0,2,0,0,0.11965811965811966,17,0.05,8,2,1,0,1,0,0,0,0
0,524951696376487936,5.2495169637648794e+17,ottawashooting,0,384336759,27,@abc @williamsjon lol USA !,1413993270000.0,0,0,0,1,1,0,6,Almaty,158,1317651318000.0,1,10.0,0,1,0,0,0.1111111111111111,4,1.0,4,0,0,0,0,0,0,0,0
0,524951696376487936,5.2495169637648794e+17,ottawashooting,0,2723735572,45,@ABC @WilliamsJon Good. Keep our people safe!,1413993333000.0,0,0,0,1,1,0,5,,134,1406254048000.0,1,,1,2,0,1,0.15555555555555556,7,0.6625,5,1,0,0,1,0,0,0,0
0,524951696376487936,5.2495169637648794e+17,ottawashooting,0,38230678,17,@ABC @WilliamsJon,1413993381000.0,0,0,0,0,0,0,13,,54,1241631219000.0,1,,0,0,0,0,0.29411764705882354,2,0.0,2,0,0,0,0,0,0,0,0
0,524951696376487936,5.2495169637648794e+17,ottawashooting,0,229155407,76,@ABC @WilliamsJon Way to Americanize blatantly unamerican news. #YippieKiyay,1413993432000.0,0,0,0,0,0,0,10,Central Time (US & Canada),29,1292952901000.0,1,1.0,1,2,0,0,0.11842105263157894,9,-0.5,5,1,1,0,0,0,0,0,0
0,524951696376487936,5.2495169637648794e+17,ottawashooting,0,330013387,56,@ABC @HuffPostCanada @WilliamsJon http://t.co/DMgvvoc1r4,1413994469000.0,0,0,0,0,0,0,15,,0,1309909549000.0,0,,1,7,0,0,0.17857142857142858,4,0.0,4,0,0,0,0,0,0,0,1
0,524951948337098752,,ottawashooting,1,8839632,102,NEW: U.S. Embassy in Ottawa is on lockdown due to shooting near Canadian Parliament - @USEmbassyOttawa,1413993272000.0,0,0,0,0,0,1,16,Eastern Time (US & Canada),145,1189624762000.0,1,0.0,2,4,0,0,0.12745098039215685,15,0.03712121212121212,5,2,5,0,1,0,0,0,0
0,524951948337098752,5.2495194833709875e+17,ottawashooting,0,61131948,132,“@NBCNightlyNews: NEW: U.S. Embassy in Ottawa is on lockdown due to shooting near Canadian Parliament - @USEmbassyOttawa” terrible..,1413993533000.0,0,0,0,0,0,0,11,Central Time (US & Canada),38,1248848988000.0,1,1.0,4,7,0,0,0.13846153846153847,17,-0.22215909090909092,7,2,5,0,1,0,0,0,0
0,524951948337098752,5.2495194833709875e+17,ottawashooting,0,469439467,69,@NBCNightlyNews @NBCNews @usembassyottawa Praying for safety for all.,1413993673000.0,0,0,0,0,0,0,13,Eastern Time (US & Canada),138,1327075424000.0,1,0.0,1,1,0,0,0.14492753623188406,8,0.0,4,0,1,0,0,0,0,0,0
0,524951948337098752,5.2495194833709875e+17,ottawashooting,0,113087412,132,"Head up! 

“@NBCNightlyNews: NEW: U.S. Embassy in Ottawa is on lockdown due to shooting near Canadian Parliament - @USEmbassyOttawa”",1413994027000.0,0,0,0,1,1,0,14,Central Time (US & Canada),26,1265822435000.0,0,1.0,2,6,0,0,0.14615384615384616,18,0.03712121212121212,8,2,4,0,1,0,0,0,0
0,524951948337098752,5.2495194833709875e+17,ottawashooting,0,858646280,121,“@NBCNightlyNews: NEW: U.S. Embassy in Ottawa is on lockdown due to shooting near Canadian Parliament - @USEmbassyOttawa”,1413994124000.0,0,0,0,0,0,0,14,Atlantic Time (Canada),97,1349208904000.0,1,1.0,2,5,0,0,0.15126050420168066,16,0.03712121212121212,7,2,4,0,1,0,0,0,0
0,524951948337098752,5.2495194833709875e+17,ottawashooting,0,74904294,101,@NBCNightlyNews @kare11 @usembassyottawa I thought there was no such thing as gun violence in Canada.,1413996161000.0,0,0,0,0,0,0,8,Central Time (US & Canada),0,1253152652000.0,0,1.0,1,3,0,0,0.06930693069306931,15,0.0,4,3,3,1,0,0,0,0,0
0,524951948337098752,5.2495194833709875e+17,ottawashooting,0,36270774,95,@NBCNightlyNews @billpostmus @usembassyottawa Hopefully it's locked down in Bagdad even tighter,1414000834000.0,0,0,0,0,0,0,16,Central Time (US & Canada),117,1240974778000.0,1,1.0,0,1,1,0,0.07368421052631578,11,-0.15555555555555559,5,1,0,0,0,0,1,0,0
0,524952005157347328,,ottawashooting,1,736798032,68,Remember: do NOT tweet location of police in #Ottawa #OttawaShooting,1413993285000.0,0,0,0,0,0,0,12,,52,1344089379000.0,1,,0,3,0,0,0.10294117647058823,10,0.0,6,2,0,0,0,0,0,0,0
0,524952005157347328,5.249520051573473e+17,ottawashooting,0,244209009,29,@Canadagentleman @bebird yawn,1413993946000.0,0,0,0,0,0,0,9,Edinburgh,158,1296244328000.0,0,5.0,0,0,0,0,0.034482758620689655,3,0.0,3,0,0,0,0,0,0,0,0
0,524952005157347328,5.249520051573473e+17,ottawashooting,0,2655239317,35,@Canadagentleman OBEY OR BE LABELED,1414022568000.0,0,0,0,0,0,0,14,,148,1405641276000.0,0,,0,0,0,0,0.45714285714285713,5,0.0,4,1,0,0,0,0,0,0,0
0,524952005157347328,5.249520051573473e+17,ottawashooting,0,256270667,99,“@Canadagentleman: Remember: do NOT tweet location of police in #Ottawa #OttawaShooting”@averymorin,1414040791000.0,0,0,0,0,0,0,9,Pacific Time (US & Canada),77,1298421873000.0,1,3.0,0,4,0,0,0.08247422680412371,11,0.0,7,2,0,0,0,0,0,0,0
0,524952322703900672,,ottawashooting,1,31672638,59,Thoughts and prayers out to #Ottawa and all affected today.,1413993361000.0,0,0,0,0,0,1,15,Pacific Time (US & Canada),79,1239863478000.0,1,3.0,1,2,0,0,0.03389830508474576,10,0.0,4,1,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,713606999,18,@Cudlitz follow me,1413993381000.0,0,0,0,0,0,0,4,Amsterdam,25,1381708475000.0,0,6.0,0,0,0,0,0.05555555555555555,3,0.0,1,1,0,1,1,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,713606999,20,@Cudlitz follow me d,1413993385000.0,0,0,0,0,0,0,4,Amsterdam,25,1381708475000.0,0,6.0,0,0,0,0,0.05,4,0.0,1,2,0,1,1,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,713606999,20,@Cudlitz follow me a,1413993390000.0,0,0,0,0,0,0,4,Amsterdam,25,1381708475000.0,0,6.0,0,0,0,0,0.05,4,0.0,1,1,0,1,1,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,76435960,15,@Cudlitz amen 😞,1413993391000.0,0,0,0,0,0,0,7,Eastern Time (US & Canada),158,1253650377000.0,1,0.0,0,0,0,0,0.07142857142857142,2,0.0,2,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,713606999,20,@Cudlitz follow me I,1413993394000.0,0,0,0,0,0,0,4,Amsterdam,25,1381708475000.0,0,6.0,0,0,0,0,0.1,4,0.0,1,1,0,2,1,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,2700904611,20,@Cudlitz prayers👏👏👏👏,1413993401000.0,0,0,0,0,0,0,12,,160,1405122298000.0,1,,0,0,0,0,0.0625,2,0.0,2,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,33648565,89,@Cudlitz this is some scary shit! Outside of Ottawa and I can't believe this is happening,1413993422000.0,0,0,0,1,1,0,16,Atlantic Time (Canada),42,1240258968000.0,1,1.0,0,2,0,0,0.0449438202247191,16,-0.25,3,5,2,1,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,880080996,11,@Cudlitz hi,1413993425000.0,0,0,0,0,0,0,7,Brasilia,25,1350219910000.0,1,2.0,0,0,0,0,0.09090909090909091,2,0.0,2,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,1654487168,48,"@Cudlitz Thank you, Democracy cannot be silenced",1413993426000.0,0,0,0,0,0,0,4,,16,1375933309000.0,0,,0,1,0,0,0.0625,8,0.0,3,2,0,1,0,1,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,2359173568,36,@Cudlitz thoughts and prayers to all,1413993430000.0,0,0,0,0,0,0,17,,151,1393096621000.0,0,,0,0,0,0,0.027777777777777776,6,0.0,3,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,2277988134,47,@Cudlitz thinking of them ♡ #prayersandthoughts,1413993542000.0,0,0,0,0,0,0,17,,138,1388948958000.0,1,,0,1,0,0,0.021739130434782608,5,0.0,3,0,0,1,0,0,1,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,1563795686,13,@Cudlitz Isis,1413993549000.0,0,0,0,0,0,0,14,Atlantic Time (Canada),0,1372788919000.0,0,1.0,0,0,0,0,0.15384615384615385,2,0.0,2,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,1467610166,23,@Cudlitz ❤💙💘💝💞💗💟💓💕💜💛💖💚😙,1413993563000.0,0,0,0,0,0,0,5,Brasilia,116,1369842772000.0,1,2.0,0,0,0,0,0.1111111111111111,1,0.0,1,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,219662036,109,"@Cudlitz Thank you, as a born and raised Ottawan I am still in disbelief about today. Appreciate the thoughts",1413993631000.0,0,0,0,0,0,0,16,,0,1290694595000.0,1,,1,2,0,0,0.045871559633027525,19,0.0,8,2,0,2,0,1,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,113495893,96,@Cudlitz catching up then I'll be able to take your place in #WalkingDead http://t.co/78apFLq0Jm,1413993756000.0,0,0,0,0,0,0,12,London,70,1265932290000.0,1,5.0,1,10,0,0,0.07291666666666667,14,0.55,5,3,1,0,0,1,0,0,1
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,77003671,23,@Cudlitz thanks brother,1413993764000.0,0,0,0,0,0,0,13,Atlantic Time (Canada),41,1253815839000.0,1,1.0,0,0,0,0,0.043478260869565216,3,0.2,3,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,222138004,12,@Cudlitz yes,1413993772000.0,0,0,0,0,0,0,7,,124,1291303672000.0,0,,0,0,0,0,0.08333333333333333,2,0.0,2,0,0,0,0,0,0,0,0
0,524952322703900672,5.249523227039007e+17,ottawashooting,0,849609319,29,@Cudlitz Likewise..really sad,1413993776000.0,0,0,0,0,0,0,9,,112,1348765682000.0,1,,2,2,1,0,0.06896551724137931,3,-0.5,2,0,1,0,0,0,0,0,0
0,524952808110694400,,ottawashooting,1,482265445,69,#Leafs are currently in lockdown mode in a hotel in downtown #Ottawa.,1413993477000.0,0,0,0,0,0,0,17,Eastern Time (US & Canada),159,1328293157000.0,1,0.0,1,3,0,0,0.028985507246376812,12,0.0,4,1,2,0,0,0,0,0,0
0,524952808110694400,5.249528081106944e+17,ottawashooting,0,566779997,42,@NHLexpertpicks what's going on in Ottawa?,1413993552000.0,0,0,1,0,1,0,11,,0,1335746019000.0,0,,0,2,0,0,0.09523809523809523,6,0.0,3,1,0,0,0,0,0,0,0
0,524952808110694400,5.2495312220952986e+17,ottawashooting,0,482265445,62,@BTatge24 string of shootings at Parliament and downtown area.,1413993877000.0,0,0,0,0,0,0,17,Eastern Time (US & Canada),159,1328293157000.0,1,0.0,1,3,0,0,0.04838709677419355,9,0.0,5,0,1,0,0,0,0,0,0
0,524952808110694400,5.249528081106944e+17,ottawashooting,0,1593839408,31,@NHLexpertpicks keep us updated,1413993978000.0,0,0,0,0,0,0,10,,29,1373821587000.0,0,,0,0,0,0,0.0967741935483871,4,0.0,1,1,1,1,1,0,0,0,0
0,524952808110694400,5.249528081106944e+17,ottawashooting,0,324518340,115,“@NHLexpertpicks: #Leafs are currently in lockdown mode in a hotel in downtown #Ottawa.” Let Dion handle these guys,1413994293000.0,0,0,0,0,0,0,3,Quito,0,1309116288000.0,1,1.0,1,4,0,0,0.061946902654867256,18,0.0,8,2,2,0,0,0,0,0,0
0,524952808110694400,5.249528081106944e+17,ottawashooting,0,61232629,31,@NHLexpertpicks cancel the game,1413994519000.0,0,0,0,0,0,0,10,Eastern Time (US & Canada),150,1248884461000.0,1,0.0,0,0,0,0,0.0967741935483871,4,-0.4,2,1,0,0,0,0,0,0,0
0,524952808110694400,5.249528081106944e+17,ottawashooting,0,375346373,33,@NHLexpertpicks game is cancelled,1413996671000.0,0,0,0,0,0,0,14,,0,1316303239000.0,0,,0,0,0,0,0.09090909090909091,4,-0.4,2,2,0,0,0,0,0,0,0
0,524953077456318464,,ottawashooting,1,33407417,118,Ottawa shootings: check out the Breaking News Handbook from @onthemedia: http://t.co/CBUZXVQBLg http://t.co/RYj8Ktquu4,1413993541000.0,0,0,0,0,0,0,13,Eastern Time (US & Canada),75,1240198356000.0,1,0.0,2,14,0,0,0.13559322033898305,12,0.0,8,1,0,0,0,0,0,0,1
0,524953077456318464,5.2495307745631846e+17,ottawashooting,0,40962257,109,"@jacksoncouse @onthemedia @Aiannuzzi 
che elenco carino. I giornalisti di quale paese controllano le notizie?",1413994254000.0,0,0,1,0,1,0,6,Rome,104,1242679142000.0,0,6.0,1,2,0,0,0.01834862385321101,14,0.0,7,2,3,1,0,0,0,0,0
0,524953077456318464,5.2495307745631846e+17,ottawashooting,0,67918133,38,@jacksoncouse great rules! love these.,1413994293000.0,0,0,0,1,1,0,19,Eastern Time (US & Canada),150,1250956884000.0,1,0.0,1,2,0,2,0.0,5,0.75,2,1,1,0,0,0,0,0,0
0,524953077456318464,5.2495606892620595e+17,ottawashooting,0,98405198,63,@violet6femme @jacksoncouse @onthemedia infatti è per i lettori,1413994362000.0,0,0,0,0,0,0,15,Rome,150,1261409865000.0,1,6.0,0,1,0,0,0.0,7,0.0,3,1,1,0,0,0,0,0,0
0,524953077456318464,5.2495307745631846e+17,ottawashooting,0,111581424,55,@jacksoncouse @brianstelter @onthemedia This is awesome,1413994442000.0,0,0,0,0,0,0,14,Eastern Time (US & Canada),156,1265373466000.0,1,0.0,0,0,0,1,0.01818181818181818,6,1.0,2,1,1,0,0,0,0,0,0
0,524953077456318464,5.2495307745631846e+17,ottawashooting,0,63418422,138,“@jacksoncouse: Ottawa shootings: check out the Breaking News Handbook from @onthemedia: http://t.co/vWiuMtGlrq http://t.co/mUkUsJ5EtA” RT,1413994575000.0,0,0,0,0,0,0,14,Amsterdam,100,1249547500000.0,1,6.0,2,14,0,0,0.10294117647058823,14,0.0,10,1,0,0,0,0,0,0,1
0,524953077456318464,5.2495307745631846e+17,ottawashooting,0,464149407,124,"@jacksoncouse @brianstelter @onthemedia ""[news outlet] has learned"" typically means they got a press release in their email.",1413994624000.0,0,0,0,0,0,0,13,Eastern Time (US & Canada),147,1326579646000.0,1,0.0,1,5,0,0,0.0,17,-0.16666666666666666,7,5,0,1,0,0,2,0,0
0,524953077456318464,5.2495307745631846e+17,ottawashooting,0,56770529,98,Thanks to @jacksoncouse for always keeping it professional. You are Canada's most trusted Jackson.,1414080447000.0,0,0,0,0,0,0,15,Eastern Time (US & Canada),95,1247595632000.0,1,0.0,2,3,0,0,0.04081632653061224,14,0.26666666666666666,3,4,1,2,0,1,1,0,0
0,524953508978909185,,ottawashooting,1,252794509,139,"I covered Polytechnique, Concordia and Dawson shootings. Remember, at least half of what you hear about Ottawa shootings will prove untrue.",1413993644000.0,0,0,0,0,0,1,12,Eastern Time (US & Canada),146,1297810278000.0,1,0.0,2,4,0,0,0.04316546762589928,21,-0.23333333333333334,8,3,1,2,0,1,0,0,0
0,524953508978909185,5.249535089789092e+17,ottawashooting,0,30348583,83,@picardonhealth thanks for your clear &amp; sober second thought as always #admirer,1413993780000.0,0,0,0,0,0,0,12,Mountain Time (US & Canada),146,1239408574000.0,1,2.0,0,3,0,0,0.0,12,0.1,4,1,3,0,0,1,0,0,0
0,524953508978909185,5.249535089789092e+17,ottawashooting,0,61737886,139,"“@picardonhealth: I covered Polytechnique, Concordia and Dawson shootings. Remember, 1/2 of what you hear re: shootings will prove untrue.”",1413993843000.0,0,0,0,0,0,1,15,Newfoundland,160,1249034104000.0,1,1.5,2,9,0,0,0.0364963503649635,19,0.0,7,3,2,2,0,1,0,0,0
0,524953508978909185,5.249535089789092e+17,ottawashooting,0,23111958,40,@picardonhealth @nealjennings Thank you.,1413993958000.0,0,0,0,0,0,0,11,Central Time (US & Canada),140,1236370399000.0,1,1.0,1,1,0,0,0.025,4,0.0,3,0,0,1,0,1,0,0,0
0,524953508978909185,5.249535089789092e+17,ottawashooting,0,107886768,63,@picardonhealth @DamoSpin Except the dread.  The dread is real.,1413993966000.0,0,0,0,0,0,0,5,Eastern Time (US & Canada),156,1264302129000.0,1,0.0,2,2,0,0,0.06349206349206349,9,0.2,4,1,1,0,0,0,0,0,0
0,524953508978909185,5.249535089789092e+17,ottawashooting,0,393082084,126,@picardonhealth You mean like how the New York Times just posted an article saying the soldier at the War Memorial was killed?,1413993969000.0,0,0,1,0,1,0,11,Atlantic Time (Canada),153,1318897831000.0,1,1.0,0,1,0,1,0.047619047619047616,22,-0.1253787878787879,8,5,0,1,0,1,0,0,0
0,524953508978909185,5.249535089789092e+17,ottawashooting,0,83916695,140,.@picardonhealth @christofow Good observation. I'll believe very little until the dust settles which I pray will be sooner rather than later,1413994026000.0,0,0,0,0,0,0,13,Atlantic Time (Canada),16,1256069693000.0,1,1.0,2,3,0,1,0.02142857142857143,21,0.15208333333333332,6,4,1,1,0,0,0,0,0
